"Falco_subbuteo","Anthus_trivialis","Phylloscopus_bonelli","Tetrao_tetrix","Parus_caeruleus","Dendrocopos_major","Garrulus_glandarius","Carduelis_spinus","Loxia_curvirostra","Phylloscopus_trochilus","Certhia_brachydactyla","Sylvia_borin","Phoenicurus_phoenicurus","Hippolais_icterina","Pyrrhula_pyrrhula","Emberiza_citrinella","Muscicapa_striata","Picus_canus","Picus_viridis","Accipiter_gentilis","Bonasa_bonasia","Parus_cristatus","Prunella_modularis","Columba_oenas","Coccothraustes_coccothraustes","Sylvia_curruca","Sitta_europaea","Dendrocopos_minor","Corvus_corax","Cuculus_canorus","Buteo_buteo","Turdus_viscivorus","Parus_montanus","Luscinia_megarhynchos","Lanius_collurio","Oriolus_oriolus","Corvus_corone","Turdus_torquatus","Columba_palumbus","Aegithalos_caudatus","Milvus_migrans","Dryocopus_martius","Regulus_ignicapillus","Accipiter_nisus","Parus_palustris","Nucifraga_caryocatactes","Ficedula_hypoleuca","Streptopelia_turtur","Turdus_pilaris","Certhia_familiaris","Strix_aluco","Phylloscopus_sibilatrix","Asio_otus","Pernis_apivorus","Regulus_regulus","Serinus_citrinella","avg","cov","cv","dns","fhd","p10","p25","p95","rt_p2595","std","uhd","asp","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","ddeg0","ddeg5","mbal","mind","pet_103","pet_49","pet_ave","pet_swrt","prc_103","prc_49","prc_swrt","rad","slp","tpi","twi","CLUMPY_canopy","CLUMPY_under_midstorey","TE_canopy","TE_under_midstorey","TE_matrix","TE_total","data_type","blockCV_tile"
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,21.1000003814697,61.1000022888184,0.410900470120751,61.1000022888184,1.96133434772491,9.32999992370605,14.539999961853,34.9599990844727,0.415903899960653,8.67000007629395,2.14704990386963,276.899993896484,7.75377511978149,15.7680997848511,-0.057374998927116,1429,146,98,14.2601251602173,428,304,428,326,8.43544960021973,32.6910743713379,644.514770507812,21.8378505706787,-3.96147489547729,25.7994995117188,15.7680997848511,3.30599999427795,27567.294921875,17186.107421875,373,0.702828526496887,1.11017632484436,4.65609741210938,2.88313674926758,4.62496662139893,650.555053710938,778.667785644531,1.19719707965851,15770.49609375,19.5986347198486,-2.40899658203125,4.9977331161499,0.8398,0.3203,8840,9780,10900,29520,"train",1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,12.5299997329712,18.7000007629395,0.573822842014979,18.7000007629395,1.72480285167694,3.15999984741211,6.25,24.8199996948242,0.251813057084901,7.19000005722046,2.3783392906189,282.863189697266,3.36960005760193,10.7751998901367,-3.58252501487732,1858,216,121,22.1933746337891,621,389,621,408,8.04442501068115,33.3857231140137,594.236572265625,16.359899520874,-7.73337507247925,24.0930252075195,10.7751998901367,2.54019999504089,10212.416015625,6305.83740234375,442,0.734208464622498,2.03444266319275,5.70406293869019,3.86925268173218,2.8829653263092,795.009826660156,1063.15063476562,1.33727812767029,21298.91796875,17.898832321167,-1.27849304676056,4.79406881332397,0.8254,0.453,5580,18840,18300,42720,"train",3
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,16.3799991607666,41.2000007629395,0.464590967434524,41.2000007629395,1.81867170333862,5.81999969482422,10.0100002288818,28.5499992370605,0.35061297710607,7.60999965667725,2.27685570716858,255.704116821289,5.5792498588562,13.1130247116089,-1.50419998168945,1665,158,118,7.87069988250732,440,377,429,422,7.07582521438599,30.5610256195068,601.786804199219,18.3291492462158,-4.82425022125244,23.1531505584717,11.3277502059937,0.967275023460388,18465.849609375,11344.31640625,262,0.841321766376495,1.97949230670929,5.68439674377441,3.83194470405579,2.95128583908081,828.358581542969,836.306091308594,1.00957524776459,21032.142578125,9.67998695373535,1.77927339076996,5.50666236877441,0.6297,0.1245,18620,15680,18980,53280,"train",2
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7.75,28.6000003814697,0.538064525973412,28.6000003814697,1.23765873908997,2.84999990463257,4.71999979019165,15.8800001144409,0.29722920378945,4.17000007629395,2.36994457244873,247.321075439453,9.41520023345947,17.9315757751465,0.921400010585785,1134,123,68,21.8836994171143,365,221,365,227,8.51857471466064,31.6533508300781,689.651245117188,24.2960243225098,-2.61505007743835,26.9116497039795,17.9315757751465,2.2213249206543,39487.07421875,22073.087890625,-333,1.2285236120224,2.20053815841675,5.82195901870728,4.01124858856201,2.65122127532959,472.6220703125,661.6884765625,1.40030407905579,21900.9140625,4.71701526641846,-0.30634731054306,7.80467128753662,0.3264,0.5154,13740,24820,16960,55520,"train",4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.27999997138977,10.6000003814697,0.912280679739743,10.6000003814697,0.355276823043823,1.07999992370605,1.23000001907349,6.94999980926514,0.176978424867546,2.07999992370606,1.07509553432465,107.218528747559,1.09332501888275,8.69410037994385,-5.80149984359741,1727,188,87,24.3268756866455,527,295,515,297,6.863450050354,29.0888004302979,606.131225585938,13.7763004302979,-9.81667518615723,23.5920505523682,8.4735746383667,-5.53259992599487,6478.53076171875,3614.625,379,0.737353980541229,1.92118954658508,5.44753122329712,3.68436050415039,3.43192768096924,703.749633789062,1023.27825927734,1.45408368110657,20338.759765625,19.9038391113281,2.64684391021729,4.78930330276489,0.274,0.5509,800,7000,6720,14520,"train",3
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18.9099998474121,58.7000007629395,0.415124271177975,58.7000007629395,1.86623680591583,7.81999969482422,13.4200000762939,31.1199989318848,0.431233950414573,7.84999990463257,2.3436062335968,158.906494140625,7.12839984893799,15.0115003585815,-0.44530001282692,1609,155,115,8.83282470703125,428,368,428,410,7.13290023803711,29.6839504241943,631.050598144531,20.2999000549316,-3.71300005912781,24.0133743286133,14.5085000991821,2.65347504615784,24275.943359375,16046.6083984375,-53,1.03943884372711,2.97043943405151,6.1216025352478,4.54602098464966,2.11722612380981,794.231384277344,814.47607421875,1.02652788162231,24902.3828125,21.3411254882812,2.02058696746826,4.53863143920898,0.7464,0.3066,10420,11420,9720,31560,"train",4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83999967575073,26.6000003814697,0.707908156050562,26.6000003814697,1.38144278526306,2.22000002861023,3.74000000953674,19.2399997711182,0.19438669719482,5.54999971389771,2.30477452278137,257.012023925781,2.42915010452271,10.0551996231079,-4.42514991760254,1971,237,65,39.2482490539551,660,234,634,236,6.57635021209717,28.4306755065918,601.272644042969,14.8027000427246,-8.32037544250488,23.1236743927002,7.41627502441406,-4.07954978942871,8826.3837890625,5111.93505859375,855,0.523989617824554,1.30892884731293,4.78418064117432,3.04655456542969,4.10247230529785,690.572326660156,1280.5537109375,1.854208111763,16779.83984375,27.4407176971436,-1.00750768184662,4.54352045059204,0.6371,0.4967,8220,23820,16920,48960,"train",3
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9.01000022888184,52.7999992370605,0.507214159681699,52.7999992370605,1.32122790813446,3.78999996185303,5.67999982833862,17.3400001525879,0.327566307863666,4.56999969482422,2.31751585006714,145.463882446289,8.95400047302246,17.3297500610352,0.643824994564056,1382,158,52,33.0703735351562,444,187,428,194,8.99122524261475,32.8361740112305,674.325439453125,23.694974899292,-3.68659996986389,27.3814754486084,16.6917991638184,1.96070003509522,33724.71875,19973.09375,28,0.937221229076385,1.95919513702393,5.43758678436279,3.69839072227478,2.83419442176819,520.687133789062,860.940368652344,1.65352284908295,20203.8125,19.3346691131592,-1.79875373840332,5.30153942108154,0.5307,0.3786,24100,28140,10160,62400,"train",3
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,11.5,28.3000011444092,0.803478240966797,28.3000011444092,1.76403772830963,1.92999994754791,3.86999988555908,29.9499988555908,0.129215360047891,9.23999977111816,2.33795237541199,159.094909667969,8.98250007629395,17.4057750701904,0.621550023555756,1210,126,76,18.5246753692627,375,245,375,252,8.48690032958984,31.8117752075195,681.107971191406,23.7208499908447,-2.95592498779297,26.6771259307861,17.4057750701904,1.86027503013611,34361.9375,19825.7734375,-213,1.11583518981934,2.06119585037231,5.71371841430664,3.88745713233948,2.80518436431885,520.038940429688,689.66650390625,1.32617199420929,21237.029296875,5.17824077606201,-0.407576501369476,7.65968894958496,0.6566,0.6309,10840,17720,13080,41640,"train",4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45999991893768,6.40000009536743,0.438356178924009,6.40000009536743,0.016370268538594,1.03999996185303,1.11000001430511,2.61999988555908,0.423664146102912,0.639999985694885,0.425906002521515,135.6416015625,2.03672504425049,9.36310005187988,-4.75287485122681,2303,271,139,24.3649997711182,790,457,790,457,6.70310020446777,29.5574245452881,590.0830078125,14.0956754684448,-8.58119964599609,22.6762504577637,9.36310005187988,-4.75287485122681,7438.548828125,4002.81274414062,811,0.623024702072144,2.33194303512573,5.82533359527588,4.07863855361938,2.8267936706543,949.970153808594,1353.28149414062,1.42457556724548,22496.17578125,17.9207458496094,0.61251038312912,4.94759750366211,0.6983,0.4538,560,21280,21480,43320,"train",4
0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5.25,19.7000007629395,0.923809505644299,19.7000007629395,1.07195150852203,1.29999995231628,1.63999998569489,15.2799997329712,0.107329843871404,4.84999990463257,1.99852001667023,72.0360565185547,9.41899967193604,17.9347743988037,0.905125021934509,1137,129,62,27.1525497436523,387,206,387,209,8.59195041656494,31.7794494628906,690.46728515625,24.3191509246826,-2.71757507324219,27.0367755889893,17.9347743988037,2.20662498474121,39495.328125,20647.78515625,-292,1.18039572238922,2.07146048545837,5.74206638336182,3.90676355361939,2.77253103256226,445.570526123047,691.512268066406,1.55204486846924,21328.92578125,1.75498735904694,0.11832794547081,8.16082572937012,0.5505,0.6345,5420,18560,17420,41400,"train",4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3599996566772,36.2999992370605,0.681467198527291,36.2999992370605,1.63435256481171,2.5,4.25,23.4499988555908,0.181236682618717,7.05999994277954,2.35695338249206,151.955535888672,2.37704992294311,10.0003252029419,-4.6420750617981,1842,196,111,17.0074253082275,524,366,462,366,7.06822490692139,29.8947257995605,607.515319824219,15.1704750061035,-8.46979999542236,23.6394500732422,3.50212502479553,-4.6420750617981,8392.5576171875,4702.64892578125,61,0.956793606281281,3.38640451431274,6.36043357849121,4.8734188079834,1.90796685218811,834.995483398438,1007.36364746094,1.20725631713867,26867.134765625,25.5684452056885,0.28538379073143,4.61802291870117,0.8285,0.6549,4660,11260,6800,22720,"train",3
0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,15.8399991989136,54.4000015258789,0.609848506057668,54.4000015258789,1.99945747852325,3.95999979972839,7.77999973297119,32.4599990844727,0.239679604202231,9.65999984741211,2.36601805686951,216.786178588867,3.89954996109009,11.4670753479004,-3.34244990348816,1608,184,101,24.4305248260498,544,317,544,317,8.12807464599609,33.1974983215332,609.532775878906,17.1325740814209,-7.34985017776489,24.4825992584229,11.4670753479004,-3.34244990348816,11749.75,7895.83203125,499,0.636275172233582,1.3242312669754,4.73400735855103,3.02911925315857,4.02536535263062,650.328918457031,957.457641601562,1.47228288650513,16657.80078125,25.2824573516846,-3.2756028175354,4.66138601303101,0.7442,0.6617,13360,16140,4820,34320,"train",3
0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,18.0100002288818,18.8000011444092,0.624652962633442,18.8000011444092,2.05109453201294,2.80999994277954,7.33999967575073,35.0299987792969,0.209534682601495,11.25,2.32576417922974,147.745529174805,8.26792526245117,16.5328006744385,0.039099998772144,1516,177,89,25.3104496002197,513,291,513,294,8.54380035400391,32.2528762817383,670.108215332031,22.7283496856689,-3.75952506065369,26.4887504577637,16.5328006744385,1.20759999752045,30054.17578125,18669.208984375,14,0.94153505563736,2.27939677238464,5.93291425704956,4.10615539550781,2.62180423736572,608.431457519531,907.740600585938,1.4919718503952,22452.529296875,4.60394144058228,-0.403579115867615,7.78865718841553,0.8338,0.5203,6380,16760,16660,39800,"train",4
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,13.5799999237061,40.4000015258789,0.59278352253024,40.4000015258789,1.79583775997162,2.21000003814697,6.53999996185303,26.8400001525879,0.24366616708914,8.05000019073486,2.33360886573792,220.090301513672,9.73747539520264,18.4263496398926,1.01002502441406,876,90,57,16.376350402832,265,181,263,199,8.43235015869141,31.0919494628906,705.743591308594,24.8399753570557,-2.28180003166199,27.1221008300781,16.8049755096436,2.46585011482239,40996.64453125,25662.98828125,-564,1.58583688735962,2.10006904602051,5.77157735824585,3.93582320213318,2.74914741516113,393.540924072266,482.447540283203,1.22590827941895,21477.93359375,1.60345268249512,0.001757001853548,9.05802917480469,0.8023,0.4497,9960,11060,7100,28120,"train",4
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,17.9699993133545,58.6000022888184,0.541457980747135,58.6000022888184,1.9943311214447,4.42000007629395,9.42000007629395,32.8899993896484,0.286409250565652,9.72999954223633,2.3944685459137,239.823791503906,8.91857528686523,17.4349498748779,0.421525001525879,1009,105,61,19.7783508300781,315,192,312,207,8.02344989776611,30.4602756500244,690.068237304688,23.4897747039795,-2.85052490234375,26.3411750793457,15.8027248382568,1.72440004348755,34667.13671875,20050.708984375,-393,1.3116911649704,1.98486089706421,5.67655420303345,3.83070755004883,2.87499642372131,427.061889648438,582.236572265625,1.36332654953003,20924.171875,4.60710000991821,0.279202222824097,6.99585676193237,0.8586,0.6063,7440,10320,9120,26880,"train",4
0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,18.5399990081787,64.4000015258789,0.583603035256426,64.4000015258789,1.95961654186249,1.4099999666214,8.78999996185303,33.5099983215332,0.262309770281446,10.8199996948242,1.88831734657288,153.457183837891,6.18817520141602,14.1122999191284,-1.57669997215271,1501,175,88,27.5025253295898,524,282,524,282,8.51650047302246,33.1286239624023,640.4521484375,20.1481494903564,-5.55865001678467,25.7065258026123,14.1122999191284,-1.56749999523163,20260.40625,13034.916015625,-124,1.05291104316711,2.83525967597961,6.05162811279297,4.443443775177,2.1446578502655,586.425415039062,914.136474609375,1.55888557434082,24371.34375,23.176248550415,2.6118803024292,4.7749400138855,0.7621,0.5594,11120,15980,9580,36680,"train",3
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,14.0199995040894,49.2999992370605,0.522111266315603,49.2999992370605,1.75977790355682,3.74000000953674,8.11999988555908,25.7999992370605,0.314728687041784,7.31999969482422,2.39164328575134,145.026504516602,4.48239994049072,11.9915752410889,-2.56609988212585,1805,187,118,15.3459997177124,546,390,546,452,7.87487506866455,32.6940498352051,601.271240234375,17.5541496276855,-6.52899980545044,24.0832252502441,11.9915752410889,5.01684999465942,13726.53515625,9744.47265625,361,0.791631162166595,2.18372511863708,5.70910501480103,3.94641518592835,2.80040740966797,849.651794433594,955.419189453125,1.12469983100891,21690.31640625,18.6664028167725,0.54379403591156,4.63604116439819,0.6906,0.3683,13260,13260,8840,35360,"train",1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,10.8499994277954,51.4000015258789,0.881105988029057,51.4000015258789,1.66563093662262,2.3199999332428,3.83999991416931,30.8199996948242,0.124594417657122,9.55999946594238,2.29053783416748,177.896453857422,8.99452495574951,17.4747009277344,0.531175017356873,1190,128,71,20.3609008789062,376,231,374,238,8.17084980010986,30.8924999237061,686.964477539062,23.5799007415771,-2.86777496337891,26.4486751556396,15.8360500335693,1.81412494182587,34814.18359375,20092.548828125,-312,1.20008397102356,2.29216551780701,5.91945457458496,4.10580968856812,2.58638453483581,500.271270751953,689.26904296875,1.37775278091431,22428.494140625,4.28933906555176,0.261342167854309,7.34705972671509,0.6301,0.7149,10720,15020,9780,35520,"train",4
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,16.0499992370605,63.7999992370605,0.409968862086447,63.7999992370605,1.66727101802826,6.19999980926514,11.5799999237061,25.5499992370605,0.453228973365649,6.57999992370605,2.36573696136475,184.850708007812,9.339599609375,17.7513999938965,1.16797494888306,2123,281,67,41.1409492492676,730,238,585,238,8.57717514038086,31.9699993133545,669.682434082031,23.827974319458,-2.99642491340637,26.8250999450684,14.2327995300293,1.16797494888306,38259.20703125,22928.037109375,1018,0.495406836271286,1.2769923210144,4.75740242004395,3.01719737052917,4.14610719680786,775.195068359375,1347.79235839844,1.73859012126923,16464.732421875,24.0768241882324,4.3291187286377,4.25184011459351,0.4942,0.3447,9300,9420,3800,22520,"train",3
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.460000038147,17.2000007629395,0.62407129232718,17.2000007629395,1.83468055725098,3.49000000953674,5.5,27.8199996948242,0.197699498933612,8.39999961853027,2.25533843040466,217.610580444336,5.58307504653931,13.633225440979,-2.2714250087738,1466,146,103,8.43677520751953,390,342,357,344,8.24782466888428,32.0928993225098,648.966247558594,19.6245250701904,-6.07410001754761,25.6999244689941,7.9953498840332,1.86732494831085,18673.365234375,11570.533203125,3,0.994695544242859,2.17358374595642,5.82812881469727,4.00085592269897,2.75941514968872,717.929321289062,748.511413574219,1.04298532009125,21953.646484375,8.17439365386963,-2.86027121543884,7.07106113433838,0.7589,0.5363,4820,15340,12200,32360,"train",3
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,10.0799999237061,22,0.828372965376513,22,1.57984733581543,3.01999998092651,4.80999994277954,31.4299983978271,0.153038504230788,8.34999942779541,2.30962562561035,269.985229492188,7.60935020446777,15.9108753204346,-0.753050029277802,1002,130,36,39.0296249389648,370,133,370,133,9.37049961090088,33.7713508605957,675.554138183594,22.3534240722656,-5.39312505722046,27.746374130249,15.9108753204346,0.400624990463257,24015.603515625,17568.669921875,-340,1.28031408786774,1.88690829277039,5.44356870651245,3.66523838043213,2.89112901687622,351.250549316406,650.491760253906,1.85197925567627,20056.908203125,6.40626287460327,-1.54249334335327,6.17861175537109,0.6325,0.5514,13720,20900,13740,48360,"train",5
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.8599996566772,6.5,0.554224473652642,6.5,1.91373872756958,4.25999975204468,7.98999977111816,30.2299995422363,0.264306976252342,8.78999996185303,2.37888169288635,114.654136657715,8.38742542266846,16.5072250366211,0.611199975013733,1328,129,94,8.84827518463135,363,296,325,344,7.87627506256104,31.1696758270264,647.761657714844,22.577600479126,-2.69062495231628,25.267599105835,4.77772521972656,3.90202498435974,33304.85546875,18641.76171875,-173,1.14733266830444,2.29718637466431,5.90793037414551,4.10255813598633,2.57558226585388,679.313781738281,648.723327636719,0.95503181219101,22431.33203125,4.94820547103882,-0.095832042396069,6.05853700637817,0.6887,0.3524,7280,10320,11560,29160,"train",1
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,17.8199996948242,17.3999996185303,0.578563391835349,17.3999996185303,1.98438358306885,4.25,7.53999996185303,33.3199996948242,0.226290517134196,10.3099994659424,2.33834910392761,185.145294189453,8.15415000915527,16.39674949646,0.060750000178814,1297,148,67,27.2717247009277,433,226,428,226,8.62872505187988,32.5895500183105,663.822204589844,22.719274520874,-3.75777506828308,26.476749420166,14.6675500869751,0.060750000178814,28705.1171875,18421.43359375,-163,1.05626261234283,2.17250943183899,5.81202459335327,3.99226713180542,2.70743107795715,504.850952148438,792.614929199219,1.56996071338654,21833.060546875,6.15160226821899,-0.795757532119751,7.245032787323,0.7248,0.4359,7960,11580,14100,33640,"train",1
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.21000003814697,41.1000022888184,0.551574365110224,41.1000022888184,1.41971921920776,3.27999997138977,5.19000005722046,18.5499992370605,0.279784381168679,5.07999992370605,2.36654543876648,194.598876953125,8.57382488250732,16.8994750976562,0.170049995183945,858,85,53,13.2734746932983,242,184,242,229,9.58082485198975,34.4224739074707,678.088195800781,23.7147998809814,-4.11887502670288,27.8334999084473,16.8994750976562,4.2994499206543,30393.72265625,19099.83984375,-781,1.94267952442169,2.78211712837219,6.18270492553711,4.48241138458252,2.23337364196777,428.677337646484,428.860046386719,1.00020432472229,24501.494140625,11.3311653137207,-0.094995900988579,5.56595325469971,0.5336,0.41,23680,28900,14020,66600,"train",1
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.5899991989136,49.5,0.597669687855647,49.5,1.89988267421722,3.16999983787537,7.33999967575073,29.5900001525879,0.248056763700584,8.72000026702881,2.39299917221069,86.1362457275391,5.73274993896484,13.4884004592896,-1.7195999622345,1583,162,104,15.3005752563477,479,343,479,397,8.40727519989014,33.4171485900879,623.318481445312,19.4354000091553,-5.72265005111694,25.1578502655029,13.4884004592896,5.16107511520386,18524.240234375,11509.8095703125,285,0.806431889533997,1.61820471286774,5.47465848922729,3.54643177986145,3.45406723022461,744.656616210938,838.731994628906,1.12665498256683,19456.978515625,15.0240135192871,-1.35046672821045,6.18537712097168,0.7111,0.3382,13900,15660,12480,42040,"train",1
